COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
"02058000000","1020582","02570","02","Albacete","Paterna del Madera",359,1.1233838200000000e+04,5.3946000000000000e+04,"02058000601","Paterna del Madera","294","0841-2",-2.3455576599999999e+00,3.8597294349999999e+01,"Mapa",1.1260000000000000e+03,"MDT5"
"02059000000","1020595","02590","02","Albacete","Peñascosa",328,1.8925804700000001e+04,1.0622100000000000e+05,"02059000501","Peñascosa","198","0815-3",-2.4104049900000000e+00,3.8671535360000000e+01,"Mapa",1.1690000000000000e+03,"MDT5"
"02060000000","1020609","02580","02","Albacete","Peñas de San Pedro",1436,1.5872360000000001e+04,7.3286000000000000e+04,"02060000701","Peñas de San Pedro","1037","0816-4",-2.0021278699999998e+00,3.8726888809999998e+01,"Mapa",1.0100000000000000e+03,"MDT5"
"02061000000","1020616","02600","02","Albacete","Pétrola",719,7.4607345999999998e+03,4.0804000000000000e+04,"02061000201","Pétrola","568","0817-2",-1.5554998099999999e+00,3.8826298139999999e+01,"Mapa",8.7000000000000000e+02,"MDT5"
"02062000000","1020621","02610","02","Albacete","Povedilla",452,4.9427325000000001e+03,3.5557000000000000e+04,"02062000101","Povedilla","435","0814-4",-2.6039362700000002e+00,3.8701639710000002e+01,"Mapa",8.7200000000000000e+02,"MDT5"
"02063000000","1020637","02630","02","Albacete","Pozohondo",1653,1.3648620000000001e+04,4.9358000000000000e+04,"02063000501","Pozohondo","1064","0816-4",-1.9113335600000001e+00,3.8721122000000001e+01,"Mapa",8.7100000000000000e+02,"MDT5"
"02064000000","1020642","02620","02","Albacete","Pozo-Lorente",414,8.0955290999999997e+03,3.6474000000000000e+04,"02064000101","Pozo-Lorente","414","0767-3",-1.5064785500000000e+00,3.9076630240000000e+01,"Mapa",7.6900000000000000e+02,"MDT5"
"02065000000","1020655","02640","02","Albacete","Pozuelo",514,1.3397790000000001e+04,4.8394000000000000e+04,"02065000201","Pozuelo","479","0816-1",-2.1011738400000000e+00,3.8809696250000002e+01,"Mapa",8.4500000000000000e+02,"MDT5"
"02066000000","1020668","02650","02","Albacete","La Recueja",260,2.9739106999999999e+03,3.9019000000000000e+04,"02066000101","La Recueja","260","0744-3",-1.4898877900000000e+00,3.9176883189999998e+01,"Mapa",5.4200000000000000e+02,"MDT5"
"02067000000","1020674","02660","02","Albacete","Riópar",1391,8.0920050000000001e+03,5.5582000000000000e+04,"02067000401","Riópar","1197","0841-3",-2.4183931099999998e+00,3.8499809900000002e+01,"Mapa",1.1260000000000000e+03,"MDT5"
"02068000000","1020680","02670","02","Albacete","Robledo",366,1.2008439200000001e+04,5.1626000000000000e+04,"02068000301","Robledo","225","0815-1",-2.4488268199999998e+00,3.8757784520000001e+01,"Mapa",1.0410000000000000e+03,"MDT5"
"02069000000","1020693","02680","02","Albacete","La Roda",15603,3.9889129999999997e+04,1.2768800000000000e+05,"02069000101","La Roda","15512","0742-3",-2.1592479600000001e+00,3.9207065040000003e+01,"Mapa",7.0800000000000000e+02,"MDT5"
"02070000000","1020707","02690","02","Albacete","Salobre",523,4.9528648000000003e+03,3.9261000000000000e+04,"02070000201","Salobre","350","0840-2",-2.5505725600000000e+00,3.8591952579999997e+01,"Mapa",9.2000000000000000e+02,"MDT5"
"02071000000","1020714","02700","02","Albacete","San Pedro",1179,8.3115969999999998e+03,3.7014000000000000e+04,"02071000401","San Pedro","1083","0816-1",-2.1862110000000001e+00,3.8826540039999998e+01,"Mapa",8.4400000000000000e+02,"MDT5"
"02072000000","1020729","02710","02","Albacete","Socovos",1788,1.3860661700000001e+04,6.4917000000000000e+04,"02072000401","Socovos","1162","0889-2",-1.9846906499999999e+00,3.8332026319999997e+01,"Mapa",7.3400000000000000e+02,"MDT5"
"02073000000","1020735","02720","02","Albacete","Tarazona de la Mancha",6363,2.1268090000000000e+04,6.7722000000000000e+04,"02073000101","Tarazona de la Mancha","6342","0742-2",-1.9128097900000001e+00,3.9265396469999999e+01,"Mapa",7.1300000000000000e+02,"MDT5"
"02074000000","1020740","02730","02","Albacete","Tobarra",7754,3.2464950000000001e+04,7.9846000000000000e+04,"02074000601","Tobarra","6778","0843-1",-1.6928229600000000e+00,3.8592273300000002e+01,"Mapa",6.5200000000000000e+02,"MDT5"
"02075000000","1020753","02740","02","Albacete","Valdeganga",1958,7.0656199999999999e+03,4.2767000000000000e+04,"02075000102","Valdeganga","1946","0766-2",-1.6764692200000000e+00,3.9135451519999997e+01,"Mapa",6.6700000000000000e+02,"MDT5"
"02076000000","1020766","02750","02","Albacete","Vianos",359,1.2803519000000000e+04,9.1378000000000000e+04,"02076000102","Vianos","356","0841-1",-2.5014907900000001e+00,3.8632306999999997e+01,"Mapa",1.1180000000000000e+03,"MDT5"
"02077000000","1020772","02760","02","Albacete","Villa de Ves",59,5.7535680000000002e+03,3.5387000000000000e+04,"02077000101","Villa de Ves","45","0744-4",-1.2589763100000000e+00,3.9222315410000000e+01,"Mapa",7.4400000000000000e+02,"MDT5"
"02078000000","1020788","02770","02","Albacete","Villalgordo del Júcar",1125,4.6684938000000002e+03,3.2688000000000000e+04,"02078000101","Villalgordo del Júcar","1102","0742-1",-2.0630918299999998e+00,3.9295986790000001e+01,"Mapa",6.8300000000000000e+02,"MDT5"
"02079000000","1020791","02780","02","Albacete","Villamalea",4124,1.2799109300000000e+04,6.3499000000000000e+04,"02079000103","Villamalea","4116","0718-4",-1.5990835299999999e+00,3.9361607849999999e+01,"Mapa",7.3900000000000000e+02,"MDT5"
"02080000000","1020805","02790","02","Albacete","Villapalacios",594,8.7477445000000007e+03,4.1446000000000000e+04,"02080000101","Villapalacios","593","0840-4",-2.6350594699999998e+00,3.8574673590000003e+01,"Mapa",8.3700000000000000e+02,"MDT5"
"02081000000","1020812","02800","02","Albacete","Villarrobledo",25317,8.6240781600000002e+04,1.4071000000000000e+05,"02081000301","Villarrobledo","25111","0740-2",-2.6071431100000000e+00,3.9267557920000002e+01,"Mapa",7.2800000000000000e+02,"MDT5"
"02082000000","1020827","02810","02","Albacete","Villatoya",107,1.8823516999999999e+03,2.1678000000000000e+04,"02082000201","Villatoya","77","0744-2",-1.3385859899999999e+00,3.9333852640000003e+01,"Mapa",4.0900000000000000e+02,"MDT5"
"02083000000","1020833","02820","02","Albacete","Villavaliente",219,3.4841712000000002e+03,3.0502000000000000e+04,"02083000101","Villavaliente","219","0767-1",-1.4579964200000000e+00,3.9126457580000000e+01,"Mapa",7.2600000000000000e+02,"MDT5"
"02084000000","1020848","02830","02","Albacete","Villaverde de Guadalimar",349,6.9079678999999996e+03,3.9421000000000000e+04,"02084000501","Villaverde de Guadalimar","218","0866-1",-2.5176094999999998e+00,3.8456191619999998e+01,"Mapa",7.8900000000000000e+02,"MDT5"
"02085000000","1020851","02840","02","Albacete","Viveros",338,6.5366665999999996e+03,4.5479000000000000e+04,"02085000101","Viveros","338","0814-2",-2.5759091500000002e+00,3.8773634749999999e+01,"Mapa",1.0120000000000000e+03,"MDT5"
"02086000000","1020864","02850","02","Albacete","Yeste",2742,5.1122082900000001e+04,1.2066300000000000e+05,"02086001401","Yeste","1449","0866-4",-2.3190307200000002e+00,3.8366438649999999e+01,"Mapa",8.7800000000000000e+02,"MDT5"
"02901000000","1029010","02615","02","Albacete","Pozo Cañada",2800,1.1683379999999999e+04,6.9208000000000000e+04,"02901000101","Pozo Cañada","2765","0817-1",-1.7362231699999999e+00,3.8801361000000000e+01,"Mapa",8.3000000000000000e+02,"MDT5"
"03001000000","1030015","03005","03","Alacant/Alicante","l'Atzúbia",664,1.4669574000000000e+03,1.8376000000000000e+04,"03001000101","l'Atzúbia","375","0796-3",-1.5173035000000001e-01,3.8847430289999998e+01,"Mapa",9.9000000000000000e+01,"MDT5"
"03002000000","1030020","03010","03","Alacant/Alicante","Agost",4703,6.6635352000000003e+03,4.0007000000000000e+04,"03002000101","Agost","4033","0871-2",-6.3891978999999999e-01,3.8439493159999998e+01,"Mapa",3.3100000000000000e+02,"MDT5"
"03003000000","1030036","03015","03","Alacant/Alicante","Agres",549,2.5836590000000001e+03,2.0529000000000000e+04,"03003000101","Agres","437","0821-1",-5.1595542999999999e-01,3.8780004040000001e+01,"Mapa",7.1900000000000000e+02,"MDT5"
"03004000000","1030041","03020","03","Alacant/Alicante","Aigües",913,1.8472816000000000e+03,2.0622000000000000e+04,"03004000101","Aigües","604","0872-1",-3.6258668999999999e-01,3.8498870920000002e+01,"Mapa",3.3200000000000000e+02,"MDT5"
"03005000000","1030054","03025","03","Alacant/Alicante","Albatera",11850,6.1542700000000004e+03,3.4605000000000000e+04,"03005000101","Albatera","11161","0892-4",-8.6792141000000000e-01,3.8178946359999998e+01,"Mapa",1.5000000000000000e+01,"MDT5"
"03006000000","1030067","03030","03","Alacant/Alicante","Alcalalí",1276,1.4397787000000001e+03,2.1582000000000000e+04,"03006000101","Alcalalí","382","0822-3",-4.1607980000000003e-02,3.8749653490000000e+01,"Mapa",2.2600000000000000e+02,"MDT5"
"03007000000","1030073","03035","03","Alacant/Alicante","Alcocer de Planes",230,4.3871550000000002e+02,9.1640000000000000e+03,"03007000101","Alcocer de Planes","122","0821-1",-4.0197036000000003e-01,3.8794472239999997e+01,"Mapa",3.4500000000000000e+02,"MDT5"
"03008000000","1030089","03040","03","Alacant/Alicante","Alcoleja",185,1.4558835999999999e+03,1.9193000000000000e+04,"03008000101","Alcoleja","168","0821-4",-3.3100924999999998e-01,3.8675485639999998e+01,"Mapa",7.3500000000000000e+02,"MDT5"
"03009000000","1030092","03045","03","Alacant/Alicante","Alcoy/Alcoi",59106,1.2986050300000001e+04,5.8858000000000000e+04,"03009000101","Alcoy/Alcoi","57595","0821-3",-4.7318376000000001e-01,3.8698368940000002e+01,"Mapa",5.6100000000000000e+02,"MDT5"
"03010000000","1030106","03050","03","Alacant/Alicante","Alfafara",405,1.9777677000000001e+03,1.8603000000000000e+04,"03010000101","Alfafara","382","0820-2",-5.5552338999999995e-01,3.8772748280000002e+01,"Mapa",5.8000000000000000e+02,"MDT5"
"03011000000","1030113","03055","03","Alacant/Alicante","l'Alfàs del Pi",18394,1.9259507000000001e+03,2.0927000000000000e+04,"03011000102","l'Alfàs del Pi","5316","0848-3",-1.0260020000000000e-01,3.8580094959999997e+01,"Mapa",8.9000000000000000e+01,"MDT5"
"03012000000","1030128","03060","03","Alacant/Alicante","Algorfa",2761,1.8356476000000000e+03,2.9212000000000000e+04,"03012000101","Algorfa","1501","0914-1",-7.9568422999999999e-01,3.8086816370000001e+01,"Mapa",2.3000000000000000e+01,"MDT5"
"03013000000","1030134","03065","03","Alacant/Alicante","Algueña",1372,1.8433139000000001e+03,2.9544000000000000e+04,"03013000101","Algueña","1289","0870-4",-1.0030374500000001e+00,3.8338001380000001e+01,"Mapa",5.3000000000000000e+02,"MDT5"
"03014000000","1030149","03001","03","Alacant/Alicante","Alicante/Alacant",329988,2.0126584500000001e+04,1.3890200000000000e+05,"03014000201","Alicante/Alacant","318397","0872-3",-4.8318319999999998e-01,3.8345487050000003e+01,"Mapa",5.0000000000000000e+00,"MDT5"
"03015000000","1030152","03070","03","Alacant/Alicante","Almoradí",20332,4.2724031000000004e+03,5.3442000000000000e+04,"03015000101","Almoradí","18040","0914-1",-7.9201712999999996e-01,3.8109779910000000e+01,"Mapa",1.0000000000000000e+01,"MDT5"
"03016000000","1030165","03075","03","Alacant/Alicante","Almudaina",113,8.8201940000000002e+02,1.2317000000000000e+04,"03016000101","Almudaina","108","0821-1",-3.5370678000000000e-01,3.8761557639999999e+01,"Mapa",5.7000000000000000e+02,"MDT5"
"03017000000","1030171","03080","03","Alacant/Alicante","l'Alqueria d'Asnar",496,1.0837020000000000e+02,9.5550000000000000e+03,"03017000101","l'Alqueria d'Asnar","478","0821-1",-4.2552266999999999e-01,3.8773118019999998e+01,"Mapa",3.6300000000000000e+02,"MDT5"
"03018000000","1030187","03085","03","Alacant/Alicante","Altea",21813,3.4427986000000001e+03,3.0970000000000000e+04,"03018000102","Altea","14676","0848-1",-5.1442359999999999e-02,3.8598924969999999e+01,"Mapa",6.0000000000000000e+01,"MDT5"
"03019000000","1030190","03090","03","Alacant/Alicante","Aspe",20425,7.0570900000000001e+03,3.8464000000000000e+04,"03019000101","Aspe","18531","0871-3",-7.6849107000000005e-01,3.8345772660000002e+01,"Mapa",2.3400000000000000e+02,"MDT5"
"03020000000","1030204","03095","03","Alacant/Alicante","Balones",128,1.1250000000000000e+03,1.7176000000000000e+04,"03020000101","Balones","118","0821-4",-3.4237388000000002e-01,3.8737010390000002e+01,"Mapa",6.7000000000000000e+02,"MDT5"
"03021000000","1030211","03100","03","Alacant/Alicante","Banyeres de Mariola",7102,5.0275886000000000e+03,3.9273000000000000e+04,"03021000101","Banyeres de Mariola","6957","0820-4",-6.5685684000000000e-01,3.8716359019999999e+01,"Mapa",8.1200000000000000e+02,"MDT5"
"03022000000","1030226","03105","03","Alacant/Alicante","Benasau",157,9.0403899999999999e+02,1.6402000000000000e+04,"03022000202","Benasau","139","0821-4",-3.4261264000000002e-01,3.8689913290000000e+01,"Mapa",7.0500000000000000e+02,"MDT5"
"03023000000","1030232","03110","03","Alacant/Alicante","Beneixama",1710,3.4888204000000001e+03,2.6678000000000000e+04,"03023000101","Beneixama","1667","0820-3",-7.6676743000000003e-01,3.8700185329999996e+01,"Mapa",5.9200000000000000e+02,"MDT5"
"03024000000","1030247","03115","03","Alacant/Alicante","Benejúzar",5372,9.3279579999999999e+02,1.5599000000000000e+04,"03024000101","Benejúzar","5372","0914-3",-8.3819516999999999e-01,3.8078063749999998e+01,"Mapa",2.3000000000000000e+01,"MDT5"
"03025000000","1030250","03120","03","Alacant/Alicante","Benferri",1923,1.2362348000000000e+03,1.6667000000000000e+04,"03025000101","Benferri","1383","0913-2",-9.6225790000000000e-01,3.8141793520000000e+01,"Mapa",5.6000000000000000e+01,"MDT5"
"03026000000","1030263","03125","03","Alacant/Alicante","Beniarbeig",1919,7.4032380000000001e+02,1.7593000000000000e+04,"03026000101","Beniarbeig","1813","0822-2",-1.3036400000000000e-03,3.8821932189999998e+01,"Mapa",4.2000000000000000e+01,"MDT5"
"03027000000","1030279","03130","03","Alacant/Alicante","Beniardá",183,1.5739453000000001e+03,2.1110000000000000e+04,"03027000101","Beniardá","137","0821-4",-2.1600764000000000e-01,3.8683433559999997e+01,"Mapa",4.6400000000000000e+02,"MDT5"
"03028000000","1030285","03135","03","Alacant/Alicante","Beniarrés",1137,2.0213756000000001e+03,2.0473000000000000e+04,"03028000101","Beniarrés","1091","0821-1",-3.7904233999999998e-01,3.8820078850000002e+01,"Mapa",3.8500000000000000e+02,"MDT5"
"03029000000","1030298","03140","03","Alacant/Alicante","Benigembla",433,1.8454265000000000e+03,1.7576000000000000e+04,"03029000101","Benigembla","253","0822-1",-1.0982699000000000e-01,3.8756335139999997e+01,"Mapa",3.1100000000000000e+02,"MDT5"
"03030000000","1030302","03145","03","Alacant/Alicante","Benidoleig",1080,7.4842780000000005e+02,1.3133000000000000e+04,"03030000101","Benidoleig","655","0822-1",-3.1732389999999999e-02,3.8791916999999998e+01,"Mapa",1.2400000000000000e+02,"MDT5"
"03031000000","1030319","03150","03","Alacant/Alicante","Benidorm",66831,3.8509874000000000e+03,3.9091000000000000e+04,"03031000102","Benidorm","65320","0848-3",-1.3068530000000000e-01,3.8534271359999998e+01,"Mapa",1.1000000000000000e+01,"MDT5"
"03032000000","1030324","03155","03","Alacant/Alicante","Benifallim",111,1.3688379000000000e+03,1.8200000000000000e+04,"03032000101","Benifallim","108","0847-1",-3.9922559000000002e-01,3.8662734190000002e+01,"Mapa",7.3800000000000000e+02,"MDT5"
"03033000000","1030330","03160","03","Alacant/Alicante","Benifato",148,1.1880505000000001e+03,1.5536000000000000e+04,"03033000101","Benifato","90","0821-4",-2.2888966999999999e-01,3.8673694179999998e+01,"Mapa",6.6300000000000000e+02,"MDT5"
"03034000000","1030345","03165","03","Alacant/Alicante","Benijófar",3290,4.3599540000000002e+02,8.8480000000000000e+03,"03034000101","Benijófar","2134","0914-3",-7.3828050999999995e-01,3.8080840799999997e+01,"Mapa",2.2000000000000000e+01,"MDT5"
"03035000000","1030358","03170","03","Alacant/Alicante","Benilloba",755,9.5381029999999998e+02,1.6495000000000000e+04,"03035000101","Benilloba","703","0821-3",-3.9082010000000000e-01,3.8699559090000001e+01,"Mapa",5.2100000000000000e+02,"MDT5"
"03036000000","1030361","03175","03","Alacant/Alicante","Benillup",102,3.3788220000000001e+02,1.0655000000000000e+04,"03036000101","Benillup","101","0821-1",-3.7899579999999999e-01,3.8753803009999999e+01,"Mapa",5.6400000000000000e+02,"MDT5"
"03037000000","1030377","03180","03","Alacant/Alicante","Benimantell",495,3.7905691999999999e+03,4.1220000000000000e+04,"03037000101","Benimantell","374","0821-4",-2.0984797999999999e-01,3.8676592540000001e+01,"Mapa",5.4600000000000000e+02,"MDT5"
"03038000000","1030383","03185","03","Alacant/Alicante","Benimarfull",418,5.5636130000000003e+02,1.0384000000000000e+04,"03038000101","Benimarfull","380","0821-1",-3.9099875000000001e-01,3.8775848009999997e+01,"Mapa",4.1400000000000000e+02,"MDT5"
"03039000000","1030396","03190","03","Alacant/Alicante","Benimassot",99,9.5127269999999999e+02,1.4024000000000000e+04,"03039000101","Benimassot","99","0821-4",-2.9185499999999998e-01,3.8749058249999997e+01,"Mapa",7.2500000000000000e+02,"MDT5"
"03040000000","1030400","03195","03","Alacant/Alicante","Benimeli",391,3.5049419999999998e+02,1.1959000000000000e+04,"03040000101","Benimeli","355","0822-1",-4.1464910000000001e-02,3.8822966160000000e+01,"Mapa",9.3000000000000000e+01,"MDT5"
"03041000000","1030417","03200","03","Alacant/Alicante","Benissa",10879,6.9707340999999997e+03,5.4032000000000000e+04,"03041000101","Benissa","6819","0822-4",5.0433579999999999e-02,3.8715196900000002e+01,"Mapa",2.5400000000000000e+02,"MDT5"
"03042000000","1030422","03205","03","Alacant/Alicante","Benitachell/el Poble Nou de Benitatxell",4020,1.2653812000000000e+03,1.6918000000000000e+04,"03042000102","Benitachell/el Poble Nou de Benitatxell","1707","0822-4",1.4459559000000000e-01,3.8732924160000003e+01,"Mapa",1.6300000000000000e+02,"MDT5"
"03043000000","1030438","03210","03","Alacant/Alicante","Biar",3650,9.8165159000000003e+03,4.0760000000000000e+04,"03043000101","Biar","3440","0846-1",-7.6597373999999996e-01,3.8629962290000002e+01,"Mapa",6.9700000000000000e+02,"MDT5"
"03044000000","1030443","03215","03","Alacant/Alicante","Bigastro",6656,4.0981410000000000e+02,1.3443000000000000e+04,"03044000101","Bigastro","6650","0913-4",-8.9528476000000001e-01,3.8063015579999998e+01,"Mapa",2.3000000000000000e+01,"MDT5"
"03045000000","1030456","03220","03","Alacant/Alicante","Bolulla",414,1.3571512000000000e+03,1.6389000000000000e+04,"03045000101","Bolulla","281","0822-3",-1.1168494000000000e-01,3.8676576810000000e+01,"Mapa",2.1300000000000000e+02,"MDT5"
"03046000000","1030469","03225","03","Alacant/Alicante","Busot",2904,3.3841907999999999e+03,2.7619000000000000e+04,"03046000101","Busot","559","0872-1",-4.2050567999999999e-01,3.8481961800000001e+01,"Mapa",3.1200000000000000e+02,"MDT5"
